product_id,material,stone_type,color,finish,quality,classification,thickness,block,bundle_no,slab_numbers,slab_count,dimension_height,dimension_length,height_in,length_in,average_size,area_sqft,area_sqmt,weight,origin,country_code,location,price1,price2,currency,status_flag,detail_url,slabs_detail,image_count,image_urls,image_filenames_local,raw_json,scrape_timestamp
620,ALPINE,Granite /,White,polished,First,Super Exotic,2cm,21966,#3,21 - 22 - 23 - 24 - 25 - 26 - 27 - 28 - 29 - 30,10,1.97,2.80,77.56,110.24,,593.760,55.160,,,,,Login for Price,,US$,NEW ARRIVALS,https://polonine.slabware.com/Product-Details.aspx?ID=620,"[{""n"": ""21"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""22"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""23"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""24"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""25"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""26"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""27"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""28"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""29"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""30"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}]",2,https://polonine.slabware.com/backendGranite/cadastros/bundles/fotos/620/b57fc9e5-f2a8-410b-9886-00a7d01c87dc.jpg | https://polonine.slabware.com/backendGranite/cadastros/bundles/fotos/620/c3509f89-3169-4e31-bb7c-f0cac56be89e.jpg,620_1.jpg | 620_2.jpg,"{""id"": 620, ""fotoPrincipal"": ""/backendGranite/cadastros/bundles/fotos/620/b57fc9e5-f2a8-410b-9886-00a7d01c87dc.jpg"", ""nomeMaterial"": ""ALPINE "", ""nomeComposicao"": ""Granite / "", ""bloco"": ""21966"", ""cavalete"": ""#3"", ""acabamento"": ""polished"", ""qtdChapas"": ""10"", ""chapas"": [{""Id"": 7129, ""Foto"": """", ""Numero"": ""21"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7130, ""Foto"": """", ""Numero"": ""22"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7131, ""Foto"": """", ""Numero"": ""23"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7132, ""Foto"": """", ""Numero"": ""24"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7133, ""Foto"": """", ""Numero"": ""25"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7134, ""Foto"": """", ""Numero"": ""26"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7135, ""Foto"": """", ""Numero"": ""27"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7136, ""Foto"": """", ""Numero"": ""28"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7137, ""Foto"": """", ""Numero"": ""29"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7138, ""Foto"": """", ""Numero"": ""30"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}], ""averageSize"": """", ""nomeQualidade"": ""First"", ""nomeEspessura"": ""2cm"", ""preco1"": """", ""precoAntigo1"": """", ""preco2"": """", ""precoAntigo2"": """", ""displayProduct"": ""<span class='new-product i20' style='display: block;'>NEW ARRIVALS</span>"", ""siglaPais"": """", ""nomePais"": """", ""classificacao"": ""Super Exotic"", ""localizacao"": """", ""cor"": ""White"", ""moeda"": ""US$"", ""observacao"": """", ""video"": """", ""slabsAvailable"": ""30"", ""totalValoresMaterialSlabs"": ""1,781.280 Sq.Ft. / 165.480 Sq.Mt."", ""averageSizeSecundario"": """", ""fotos"": [""/backendGranite/cadastros/bundles/fotos/620/b57fc9e5-f2a8-410b-9886-00a7d01c87dc.jpg"", ""/backendGranite/cadastros/bundles/fotos/620/c3509f89-3169-4e31-bb7c-f0cac56be89e.jpg""], ""totalSqft"": ""593.760"", ""totalSqmt"": ""55.160"", ""linkProduto"": ""/Kitchen_Visualizer.aspx?MaterialKit=ALPINE "", ""precoPrincipal"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>"", ""precoSecundario"": """", ""precoAntigoPrincipal"": """", ""precoAntigoSecundario"": """", ""totalFullUs"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>""}",2026-06-19 21:44:26
619,ALPINE,Granite /,White,polished,First,Super Exotic,2cm,21966,#2,11 - 12 - 13 - 14 - 15 - 16 - 17 - 18 - 19 - 20,10,1.97,2.80,77.56,110.24,,593.760,55.160,,,,,Login for Price,,US$,NEW ARRIVALS,https://polonine.slabware.com/Product-Details.aspx?ID=619,"[{""n"": ""11"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""12"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""13"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""14"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""15"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""16"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""17"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""18"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""19"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""20"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}]",2,https://polonine.slabware.com/backendGranite/cadastros/bundles/fotos/619/0228d4de-c09d-4880-9951-a36b8d821b31.jpg | https://polonine.slabware.com/backendGranite/cadastros/bundles/fotos/619/3ac6ae5e-eb7d-4248-b462-f799c9bb8e8c.jpg,619_1.jpg | 619_2.jpg,"{""id"": 619, ""fotoPrincipal"": ""/backendGranite/cadastros/bundles/fotos/619/0228d4de-c09d-4880-9951-a36b8d821b31.jpg"", ""nomeMaterial"": ""ALPINE "", ""nomeComposicao"": ""Granite / "", ""bloco"": ""21966"", ""cavalete"": ""#2"", ""acabamento"": ""polished"", ""qtdChapas"": ""10"", ""chapas"": [{""Id"": 7119, ""Foto"": """", ""Numero"": ""11"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7120, ""Foto"": """", ""Numero"": ""12"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7121, ""Foto"": """", ""Numero"": ""13"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7122, ""Foto"": """", ""Numero"": ""14"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7123, ""Foto"": """", ""Numero"": ""15"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7124, ""Foto"": """", ""Numero"": ""16"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7125, ""Foto"": """", ""Numero"": ""17"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7126, ""Foto"": """", ""Numero"": ""18"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7127, ""Foto"": """", ""Numero"": ""19"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7128, ""Foto"": """", ""Numero"": ""20"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}], ""averageSize"": """", ""nomeQualidade"": ""First"", ""nomeEspessura"": ""2cm"", ""preco1"": """", ""precoAntigo1"": """", ""preco2"": """", ""precoAntigo2"": """", ""displayProduct"": ""<span class='new-product i20' style='display: block;'>NEW ARRIVALS</span>"", ""siglaPais"": """", ""nomePais"": """", ""classificacao"": ""Super Exotic"", ""localizacao"": """", ""cor"": ""White"", ""moeda"": ""US$"", ""observacao"": """", ""video"": """", ""slabsAvailable"": ""30"", ""totalValoresMaterialSlabs"": ""1,781.280 Sq.Ft. / 165.480 Sq.Mt."", ""averageSizeSecundario"": """", ""fotos"": [""/backendGranite/cadastros/bundles/fotos/619/3ac6ae5e-eb7d-4248-b462-f799c9bb8e8c.jpg"", ""/backendGranite/cadastros/bundles/fotos/619/0228d4de-c09d-4880-9951-a36b8d821b31.jpg""], ""totalSqft"": ""593.760"", ""totalSqmt"": ""55.160"", ""linkProduto"": ""/Kitchen_Visualizer.aspx?MaterialKit=ALPINE "", ""precoPrincipal"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>"", ""precoSecundario"": """", ""precoAntigoPrincipal"": """", ""precoAntigoSecundario"": """", ""totalFullUs"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>""}",2026-06-19 21:44:26
618,ALPINE,Granite /,White,polished,First,Super Exotic,2cm,21966,#1,1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10,10,1.97,2.80,77.56,110.24,,593.760,55.160,,,,,Login for Price,,US$,NEW ARRIVALS,https://polonine.slabware.com/Product-Details.aspx?ID=618,"[{""n"": ""1"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""2"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""3"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""4"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""5"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""6"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""7"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""8"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""9"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}, {""n"": ""10"", ""h_cm"": ""1.97"", ""w_cm"": ""2.80"", ""h_in"": ""77.56"", ""w_in"": ""110.24"", ""sqft"": ""59.376"", ""sqmt"": ""5.516""}]",1,https://polonine.slabware.com/backendGranite/cadastros/bundles/fotos/618/857a4cde-dace-4eb4-8c01-fb5cca43ca1e.jpg,618_1.jpg,"{""id"": 618, ""fotoPrincipal"": ""/backendGranite/cadastros/bundles/fotos/618/857a4cde-dace-4eb4-8c01-fb5cca43ca1e.jpg"", ""nomeMaterial"": ""ALPINE "", ""nomeComposicao"": ""Granite / "", ""bloco"": ""21966"", ""cavalete"": ""#1"", ""acabamento"": ""polished"", ""qtdChapas"": ""10"", ""chapas"": [{""Id"": 7109, ""Foto"": """", ""Numero"": ""1"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7110, ""Foto"": """", ""Numero"": ""2"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7111, ""Foto"": """", ""Numero"": ""3"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7112, ""Foto"": """", ""Numero"": ""4"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7113, ""Foto"": """", ""Numero"": ""5"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7114, ""Foto"": """", ""Numero"": ""6"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7115, ""Foto"": """", ""Numero"": ""7"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7116, ""Foto"": """", ""Numero"": ""8"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7117, ""Foto"": """", ""Numero"": ""9"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}, {""Id"": 7118, ""Foto"": """", ""Numero"": ""10"", ""Largura"": ""2.80"", ""Altura"": ""1.97"", ""TotalSqmt"": ""5.516"", ""Length"": ""110.24"", ""Height"": ""77.56"", ""TotalSqft"": ""59.376""}], ""averageSize"": """", ""nomeQualidade"": ""First"", ""nomeEspessura"": ""2cm"", ""preco1"": """", ""precoAntigo1"": """", ""preco2"": """", ""precoAntigo2"": """", ""displayProduct"": ""<span class='new-product i20' style='display: block;'>NEW ARRIVALS</span>"", ""siglaPais"": """", ""nomePais"": """", ""classificacao"": ""Super Exotic"", ""localizacao"": """", ""cor"": ""White"", ""moeda"": ""US$"", ""observacao"": """", ""video"": """", ""slabsAvailable"": ""30"", ""totalValoresMaterialSlabs"": ""1,781.280 Sq.Ft. / 165.480 Sq.Mt."", ""averageSizeSecundario"": """", ""fotos"": [""/backendGranite/cadastros/bundles/fotos/618/857a4cde-dace-4eb4-8c01-fb5cca43ca1e.jpg""], ""totalSqft"": ""593.760"", ""totalSqmt"": ""55.160"", ""linkProduto"": ""/Kitchen_Visualizer.aspx?MaterialKit=ALPINE "", ""precoPrincipal"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>"", ""precoSecundario"": """", ""precoAntigoPrincipal"": """", ""precoAntigoSecundario"": """", ""totalFullUs"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>""}",2026-06-19 21:44:26
695,AMARELO FUSION,Quartzite /,Yellow,polished,First,Exotic,3cm,24351,#1,1 - 2 - 3 - 4 - 5 - 6,6,2.00,3.20,78.74,125.98,,413.322,38.400,,,,,Login for Price,,US$,NEW ARRIVALS,https://polonine.slabware.com/Product-Details.aspx?ID=695,"[{""n"": ""1"", ""h_cm"": ""2.00"", ""w_cm"": ""3.20"", ""h_in"": ""78.74"", ""w_in"": ""125.98"", ""sqft"": ""68.887"", ""sqmt"": ""6.400""}, {""n"": ""2"", ""h_cm"": ""2.00"", ""w_cm"": ""3.20"", ""h_in"": ""78.74"", ""w_in"": ""125.98"", ""sqft"": ""68.887"", ""sqmt"": ""6.400""}, {""n"": ""3"", ""h_cm"": ""2.00"", ""w_cm"": ""3.20"", ""h_in"": ""78.74"", ""w_in"": ""125.98"", ""sqft"": ""68.887"", ""sqmt"": ""6.400""}, {""n"": ""4"", ""h_cm"": ""2.00"", ""w_cm"": ""3.20"", ""h_in"": ""78.74"", ""w_in"": ""125.98"", ""sqft"": ""68.887"", ""sqmt"": ""6.400""}, {""n"": ""5"", ""h_cm"": ""2.00"", ""w_cm"": ""3.20"", ""h_in"": ""78.74"", ""w_in"": ""125.98"", ""sqft"": ""68.887"", ""sqmt"": ""6.400""}, {""n"": ""6"", ""h_cm"": ""2.00"", ""w_cm"": ""3.20"", ""h_in"": ""78.74"", ""w_in"": ""125.98"", ""sqft"": ""68.887"", ""sqmt"": ""6.400""}]",1,https://polonine.slabware.com/backendGranite/cadastros/bundles/fotos/695/0a732c23-747b-4a8b-96e6-92bc178625e0.jpg,695_1.jpg,"{""id"": 695, ""fotoPrincipal"": ""/backendGranite/cadastros/bundles/fotos/695/0a732c23-747b-4a8b-96e6-92bc178625e0.jpg"", ""nomeMaterial"": ""AMARELO FUSION"", ""nomeComposicao"": ""Quartzite / "", ""bloco"": ""24351"", ""cavalete"": ""#1"", ""acabamento"": ""polished"", ""qtdChapas"": ""6"", ""chapas"": [{""Id"": 7735, ""Foto"": """", ""Numero"": ""1"", ""Largura"": ""3.20"", ""Altura"": ""2.00"", ""TotalSqmt"": ""6.400"", ""Length"": ""125.98"", ""Height"": ""78.74"", ""TotalSqft"": ""68.887""}, {""Id"": 7736, ""Foto"": """", ""Numero"": ""2"", ""Largura"": ""3.20"", ""Altura"": ""2.00"", ""TotalSqmt"": ""6.400"", ""Length"": ""125.98"", ""Height"": ""78.74"", ""TotalSqft"": ""68.887""}, {""Id"": 7737, ""Foto"": """", ""Numero"": ""3"", ""Largura"": ""3.20"", ""Altura"": ""2.00"", ""TotalSqmt"": ""6.400"", ""Length"": ""125.98"", ""Height"": ""78.74"", ""TotalSqft"": ""68.887""}, {""Id"": 7738, ""Foto"": """", ""Numero"": ""4"", ""Largura"": ""3.20"", ""Altura"": ""2.00"", ""TotalSqmt"": ""6.400"", ""Length"": ""125.98"", ""Height"": ""78.74"", ""TotalSqft"": ""68.887""}, {""Id"": 7739, ""Foto"": """", ""Numero"": ""5"", ""Largura"": ""3.20"", ""Altura"": ""2.00"", ""TotalSqmt"": ""6.400"", ""Length"": ""125.98"", ""Height"": ""78.74"", ""TotalSqft"": ""68.887""}, {""Id"": 7740, ""Foto"": """", ""Numero"": ""6"", ""Largura"": ""3.20"", ""Altura"": ""2.00"", ""TotalSqmt"": ""6.400"", ""Length"": ""125.98"", ""Height"": ""78.74"", ""TotalSqft"": ""68.887""}], ""averageSize"": """", ""nomeQualidade"": ""First"", ""nomeEspessura"": ""3cm"", ""preco1"": """", ""precoAntigo1"": """", ""preco2"": """", ""precoAntigo2"": """", ""displayProduct"": ""<span class='new-product i20' style='display: block;'>NEW ARRIVALS</span>"", ""siglaPais"": """", ""nomePais"": """", ""classificacao"": ""Exotic"", ""localizacao"": """", ""cor"": ""Yellow"", ""moeda"": ""US$"", ""observacao"": """", ""video"": """", ""slabsAvailable"": ""15"", ""totalValoresMaterialSlabs"": ""1,029.845 Sq.Ft. / 95.680 Sq.Mt."", ""averageSizeSecundario"": """", ""fotos"": [""/backendGranite/cadastros/bundles/fotos/695/0a732c23-747b-4a8b-96e6-92bc178625e0.jpg""], ""totalSqft"": ""413.322"", ""totalSqmt"": ""38.400"", ""linkProduto"": ""/Kitchen_Visualizer.aspx?MaterialKit=AMARELO FUSION"", ""precoPrincipal"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>"", ""precoSecundario"": """", ""precoAntigoPrincipal"": """", ""precoAntigoSecundario"": """", ""totalFullUs"": ""<a href='#' data-toggle='modal' data-target='#ModalLogin'><span class='i344'>Login for Price </span></a>""}",2026-06-19 21:44:26
