bundle_id,material_name,composition,block,bundle_ref,finish,thickness,quality,classification,color,slab_count,slabs,slab_count_actual,slabs_available,display_status,location,country_code,country,average_size,avg_size_metric,avg_size_imperial,total_sqft,total_sqmt,total_area_summary,slab_ids,slab_numbers,slab_widths_m,slab_heights_m,slab_lengths_in,slab_heights_in,slab_areas_sqmt,slab_areas_sqft,currency,price_main,price_main_old,price_secondary,price_secondary_old,price_total_bundle,price_1,price_old_1,price_2,price_old_2,description,video_url,kitchen_visualizer_url,image_filename_remote,image_url_full,image_url_thumb,photo_urls,photo_count,image_filenames_local,image_variants,scrape_timestamp
1,ALASKA GOLD,EXOTIC / ,163,,Polished,2cm,Standard,Exotic,,45,1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 -  ...,45,212,,,,,3.25m x 1.94m,3.25m x 1.94m = 6.305 Sq.Mt.,,"3,054.015",283.725,"1,327.760 Sq.Mt.",19461 | 19462 | 19463 | 19464 | 19465 | 19466 | 19467 | 19468 | 19469 | 19470 | 19471 | 19472 | 19473 | 19474 | 19475 | 19476 | 19477 | 19478 | 19479 | 19480 | 19481 | 19482 | 19483 | 19484 | 19485 | 19486 | 19487 | 19488 | 19489 | 19490 | 19491 | 19492 | 19493 | 19494 | 19495 | 19496 | 19497 | 19498 | 19499 | 19500 | 19501 | 19502 | 19503 | 19504 | 19505,1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45,3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25 | 3.25,1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94,127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95 | 127.95,76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38,6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305 | 6.305,67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867 | 67.867,, 35.50<span style='font-size:13px;'>/Sq.Mt.</span>,, 3.30<span style='font-size:13px;'>/Sq.Ft.</span>,,,,,,,,,https://varshastones.slabware.com/Kitchen_Visualizer.aspx?MaterialKit=ALASKA GOLD,d8f8b5bb-647d-4502-a6ff-b27fb2efae6a.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/1/d8f8b5bb-647d-4502-a6ff-b27fb2efae6a.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/1/d8f8b5bb-647d-4502-a6ff-b27fb2efae6a_crop_555x300.jpg,https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/1/d8f8b5bb-647d-4502-a6ff-b27fb2efae6a.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/1/dd42b7c6-ce37-4b5b-aad5-f8579ab42eda.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/1/a06c756d-b629-4951-8447-d0631ec4fbe1.jpg,3,1_1.jpg | 1_2.jpg | 1_3.jpg,cached | cached | cached,2026-05-08 21:38:12
1547,ALASKA GOLD,EXOTIC / ,1719,,Polished,2cm,Premium,Exotic,,28,23 - 24 - 25 - 26 - 27 - 28 - 29 ...,28,212,,,,,3.23m x 1.94m,3.23m x 1.94m = 6.266 Sq.Mt.,,"1,888.678",175.448,"1,327.760 Sq.Mt.",44646 | 44647 | 44648 | 44649 | 44650 | 44651 | 44652 | 44653 | 44654 | 44655 | 44656 | 44657 | 44658 | 44659 | 44660 | 44661 | 44662 | 44663 | 44664 | 44665 | 44666 | 44667 | 44668 | 44669 | 44670 | 44671 | 44683 | 44695,23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 60 | 72,3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23 | 3.23,1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94 | 1.94,127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17 | 127.17,76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38 | 76.38,6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266 | 6.266,67.45 | 67.45 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453 | 67.453,US$,<span class='i340'>Call for Price</span>,,,,,,,,,,,https://varshastones.slabware.com/Kitchen_Visualizer.aspx?MaterialKit=ALASKA GOLD,3e1327bb-3eec-42da-90e4-54ce95f1c954.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/1547/3e1327bb-3eec-42da-90e4-54ce95f1c954.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/1547/3e1327bb-3eec-42da-90e4-54ce95f1c954_crop_555x300.jpg,https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/1547/3e1327bb-3eec-42da-90e4-54ce95f1c954.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/1547/af38d810-5960-4b9f-9f7c-64a9a5e60b15.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/1547/3b05d9a6-9ff4-45f7-9c2e-2127657400af.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/1547/681841a3-4b7f-4860-9ce2-810520b1ba5e.jpg,4,1547_1.jpg | 1547_2.jpg | 1547_3.jpg | 1547_4.jpg,cached | cached | full | full,2026-05-08 21:38:12
486,ALASKA GOLD,EXOTIC / ,371,,Polished,2cm,Premium,Exotic,,59,1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 -  ...,59,212,,,,,3.1m x 2.03m,3.10m x 2.03m = 6.293 Sq.Mt.,,"3,996.574",371.287,"1,327.760 Sq.Mt.",19280 | 19281 | 19282 | 19283 | 19284 | 19285 | 19286 | 19287 | 19288 | 19289 | 19290 | 19291 | 19292 | 19293 | 19294 | 19295 | 19298 | 19299 | 19300 | 19301 | 19302 | 19303 | 19304 | 19305 | 19306 | 19307 | 19308 | 19309 | 19310 | 19311 | 19312 | 19313 | 19314 | 19315 | 19316 | 19317 | 19318 | 19319 | 19320 | 19321 | 19322 | 19323 | 19324 | 19325 | 19326 | 19327 | 19328 | 19329 | 19330 | 19331 | 19332 | 19333 | 19334 | 19335 | 19336 | 19337 | 19338 | 19339 | 19340,1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 49 | 50 | 51 | 52 | 53 | 54 | 55 | 56 | 57 | 58 | 59 | 60 | 61,3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10 | 3.10,2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03 | 2.03,122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05 | 122.05,79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92 | 79.92,6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293 | 6.293,67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.74 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738 | 67.738,US$,US$ 39.00<span style='font-size:13px;'>/Sq.Mt.</span>,,US$ 3.62<span style='font-size:13px;'>/Sq.Ft.</span>,,,,,,,,,https://varshastones.slabware.com/Kitchen_Visualizer.aspx?MaterialKit=ALASKA GOLD,6d6ac2e9-57a4-4d40-b22b-f03f593a5610.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/486/6d6ac2e9-57a4-4d40-b22b-f03f593a5610.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/486/6d6ac2e9-57a4-4d40-b22b-f03f593a5610_crop_555x300.jpg,https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/6d6ac2e9-57a4-4d40-b22b-f03f593a5610.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/087e914e-7b7f-44de-bf5c-d1994ad27d98.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/6ba186d8-6d04-4b4f-a50e-45961c2228b8.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/d86359e7-82d4-4632-b5b4-082369b308be.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/00935d19-5f4c-44a2-9b60-43bdc348c30b.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/ccff83e9-a6b8-4ca9-927f-9e18b0c2850e.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/2482e850-ed30-4019-a398-7442ed39cfcb.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/ad56ff38-e62c-49c1-bf27-8cf14d060ecf.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/486/131eb221-5264-46d0-b25a-be2bd42b8e03.jpg,9,486_1.jpg | 486_2.jpg | 486_3.jpg | 486_4.jpg | 486_5.jpg | 486_6.jpg | 486_7.jpg | 486_8.jpg | 486_9.jpg,full | full | full | full | full | full | full | full | full,2026-05-08 21:38:12
3012,ALASKA GOLD,EXOTIC / ,479,,Polished,2cm,Premium,Exotic,,58,1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 -  ...,58,212,new,,,,3.08m x 1.98m,3.08m x 1.98m = 6.098 Sq.Mt.,,"3,807.120",353.684,"1,327.760 Sq.Mt.",86998 | 86999 | 87000 | 87001 | 87002 | 87003 | 87004 | 87005 | 87006 | 87007 | 87008 | 87009 | 87010 | 87011 | 87012 | 87013 | 87014 | 87015 | 87016 | 87017 | 87018 | 87019 | 87020 | 87021 | 87022 | 87023 | 87024 | 87025 | 87026 | 87027 | 87028 | 87029 | 87030 | 87031 | 87032 | 87033 | 87034 | 87035 | 87036 | 87037 | 87038 | 87039 | 87040 | 87041 | 87042 | 87043 | 87044 | 87045 | 87046 | 87047 | 87048 | 87049 | 87050 | 87051 | 87052 | 87053 | 87054 | 87055,1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 49 | 50 | 51 | 52 | 53 | 54 | 55 | 56 | 57 | 58,3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08 | 3.08,1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98 | 1.98,121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26 | 121.26,77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95 | 77.95,6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098 | 6.098,65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.640 | 65.64 | 65.64 | 65.64 | 65.64 | 65.64 | 65.64 | 65.64 | 65.64 | 65.64,US$,<span class='i340'>Call for Price</span>,,,,,,,,,,,https://varshastones.slabware.com/Kitchen_Visualizer.aspx?MaterialKit=ALASKA GOLD,2d9e0751-fd91-4fb7-b3e6-6b5371f990a8.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/3012/2d9e0751-fd91-4fb7-b3e6-6b5371f990a8.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/3012/2d9e0751-fd91-4fb7-b3e6-6b5371f990a8_crop_555x300.jpg,https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/2d9e0751-fd91-4fb7-b3e6-6b5371f990a8.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/f4df0f9d-57a2-4970-84d2-b482a047a81c.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/4790ddd3-db30-4660-8810-880f0c1e783e.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/37986b14-ffc7-4d7e-a567-c3931128d522.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/5506fdf1-4d0b-4fea-8e09-02f63ab0205b.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/66e89c41-d6e9-4ca1-b29e-0a6d5907fac4.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/83b3feda-fe61-45e7-8a9e-9c0b09373393.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/3012/f8d70844-a016-49cb-bdf1-97e456751e9f.jpg,8,3012_1.jpg | 3012_2.jpg | 3012_3.jpg | 3012_4.jpg | 3012_5.jpg | 3012_6.jpg | 3012_7.jpg | 3012_8.jpg,full | full | full | full | full | full | full | full,2026-05-08 21:38:12
2,ALASKA GOLD,EXOTIC / ,480,,Polished,2cm,Premium,Exotic,,22,29 - 30 - 41 - 42 - 43 - 44 - 45 ...,22,212,,,,,3.2m x 2.04m,3.20m x 2.04m = 6.528 Sq.Mt.,,"1,545.800",143.616,"1,327.760 Sq.Mt.",19438 | 28412 | 19439 | 19440 | 19441 | 19442 | 19443 | 19444 | 19445 | 19446 | 19450 | 19451 | 19452 | 19453 | 19454 | 19455 | 19456 | 19457 | 19458 | 19459 | 19460 | 85999,29 | 30 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 52 | 53 | 54 | 55 | 56 | 57 | 58 | 59 | 60 | 61 | 62 | 63,3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20 | 3.20,2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04 | 2.04,125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98 | 125.98,80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31 | 80.31,6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528 | 6.528,70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.260 | 70.27 | 70.27 | 70.27 | 70.27 | 70.27 | 70.27 | 70.27 | 70.27 | 70.260 | 70.260,, 39.00<span style='font-size:13px;'>/Sq.Mt.</span>,, 3.62<span style='font-size:13px;'>/Sq.Ft.</span>,,,,,,,,,https://varshastones.slabware.com/Kitchen_Visualizer.aspx?MaterialKit=ALASKA GOLD,6b919663-3810-4622-89a9-4a73897fa936.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/2/6b919663-3810-4622-89a9-4a73897fa936.jpg,https://varshastones.slabware.com/backendGranite/cadastros/Bundles/fotos/2/6b919663-3810-4622-89a9-4a73897fa936_crop_555x300.jpg,https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/2/6b919663-3810-4622-89a9-4a73897fa936.jpg | https://varshastones.slabware.com/backendGranite/cadastros/bundles/fotos/2/9b02e36f-00a8-408b-9cad-48fba7073950.jpg,2,2_1.jpg | 2_2.jpg,full | full,2026-05-08 21:38:12
